timestamp,elapsed_seconds,distance_m,latitude,longitude,altitude_m,speed_mps,source_elapsed_seconds,source_left_index,source_right_index,distance_ratio
2026-03-28T00:34:22+00:00,129.0,1168.185,31.101380456238985,121.0212635435164,972.4000000000002,3.7972500000000005,193.5,189,190,0.499999999999984
2026-03-28T00:34:23+00:00,130.0,1179.08,31.101375008001924,121.02114896290004,953.8,3.798,195.0,191,192,0.0
2026-03-28T00:34:24+00:00,131.0,1190.2350000000001,31.101368595845997,121.02103220298886,962.9999999999997,3.7995,196.5,192,193,0.5000000000000154
2026-03-28T00:34:25+00:00,132.0,1201.16,31.101362435147166,121.02091737091541,955.5999999999999,3.8009999999999997,198.0,194,195,0.0
2026-03-28T00:34:26+00:00,133.0,1212.1799999999998,31.10135258641094,121.02080207783729,954.6999999999997,3.8025,199.5,195,196,0.49999999999998457
2026-03-28T00:34:27+00:00,134.0,1223.3,31.10134357586503,121.02068644948304,927.5999999999999,3.8040000000000003,201.0,197,198,0.0
2026-03-28T00:34:28+00:00,135.0,1234.23,31.101335235871375,121.02057333569974,923.8000000000001,3.8047500000000003,202.5,198,199,0.5
2026-03-28T00:34:29+00:00,136.0,1244.52,31.101329494267702,121.0204656701535,873.4000000000001,3.8069999999999995,204.0,200,201,0.0
2026-03-28T00:34:30+00:00,137.0,1254.8200000000002,31.101318555884063,121.0203588847071,889.4000000000003,3.80775,205.5,201,202,0.5000000000000169
2026-03-28T00:34:31+00:00,138.0,1265.19,31.101310718804598,121.02025017142296,909.0,3.8085000000000004,207.0,203,204,0.0
2026-03-28T00:34:32+00:00,139.0,1275.825,31.101302881725132,121.02013852447271,918.3000000000001,3.81,208.5,204,205,0.5
2026-03-28T00:34:33+00:00,140.0,1286.83,31.10129462555051,121.0200235247612,942.5999999999999,3.8114999999999997,210.0,206,207,0.0
2026-03-28T00:34:34+00:00,141.0,1297.995,31.101290308870375,121.01990735158324,951.8999999999999,3.8114999999999997,211.5,207,208,0.4999999999999845
2026-03-28T00:34:35+00:00,142.0,1308.88,31.101286159828305,121.01979268714786,968.5999999999999,3.8114999999999997,213.0,209,210,0.0
2026-03-28T00:34:36+00:00,143.0,1320.2150000000001,31.101276269182563,121.0196744184941,993.0000000000001,3.8114999999999997,214.5,210,211,0.500000000000015
2026-03-28T00:34:37+00:00,144.0,1331.66,31.10126679763198,121.01955514401197,1013.4000000000001,3.8114999999999997,216.0,212,213,0.0
2026-03-28T00:34:38+00:00,145.0,1342.825,31.10126323532313,121.01943721063435,1031.2,3.8114999999999997,217.5,213,214,0.5
2026-03-28T00:34:39+00:00,146.0,1354.5,31.101260595023632,121.01931533776224,1056.4,3.8114999999999997,219.0,215,216,0.0
2026-03-28T00:34:40+00:00,147.0,1366.385,31.101256823167205,121.01919069886208,1103.0,3.81,220.5,216,217,0.5
2026-03-28T00:34:41+00:00,148.0,1378.49,31.101251877844334,121.01906413212419,1119.8,3.81,222.0,218,219,0.0
2026-03-28T00:34:42+00:00,149.0,1390.7150000000001,31.10124420840293,121.01893601473421,1128.2,3.8085000000000004,223.5,219,220,0.5000000000000137
2026-03-28T00:34:43+00:00,150.0,1403.2,31.101238382980227,121.0188059695065,1132.8,3.8069999999999995,225.0,221,222,0.0
2026-03-28T00:34:44+00:00,151.0,1415.435,31.10123318620026,121.01867818739265,1137.6,3.8062499999999995,226.5,222,223,0.5
2026-03-28T00:34:45+00:00,152.0,1427.36,31.10122379846871,121.01855283603072,1121.6,3.8055,228.0,224,225,0.0
2026-03-28T00:34:46+00:00,153.0,1439.76,31.101214829832315,121.0184235451743,1145.0,3.80325,229.5,225,226,0.5
2026-03-28T00:34:47+00:00,154.0,1452.17,31.101200580596924,121.0182950925082,1138.4,3.8025,231.0,227,228,0.0
2026-03-28T00:34:48+00:00,155.0,1464.5149999999999,31.1011880915612,121.01816622074693,1130.1000000000001,3.80025,232.5,228,229,0.4999999999999867
2026-03-28T00:34:49+00:00,156.0,1477.09,31.10117602162063,121.01803617551923,1144.0,3.7995,234.0,230,231,0.0
2026-03-28T00:34:50+00:00,157.0,1489.79,31.101169190369546,121.01790311280638,1214.0999999999992,3.7987499999999996,235.5,231,232,0.4999999999999871
2026-03-28T00:34:51+00:00,158.0,1502.99,31.101165125146508,121.01776577532291,1256.0,3.7965,237.0,233,234,0.0
2026-03-28T00:34:52+00:00,159.0,1515.8400000000001,31.10116621479392,121.01762940175831,1284.0000000000002,3.79575,238.5,234,235,0.5000000000000131
2026-03-28T00:34:53+00:00,160.0,1529.17,31.101166298612952,121.01748833432794,1278.4,3.795,240.0,236,237,0.0
2026-03-28T00:34:54+00:00,161.0,1543.005,31.101158251985908,121.01734475232661,1291.5,3.7927500000000003,241.5,237,238,0.5000000000000127
2026-03-28T00:34:55+00:00,162.0,1556.44,31.10115154646337,121.01720343343914,1291.4,3.792,243.0,239,240,0.0
2026-03-28T00:34:56+00:00,163.0,1570.23,31.10114387702197,121.01705989334732,1285.9,3.7905,244.5,240,241,0.5
2026-03-28T00:34:57+00:00,164.0,1583.57,31.10113679431379,121.01691995747387,1258.0,3.7905,246.0,242,243,0.0
2026-03-28T00:34:58+00:00,165.0,1596.805,31.10112950205803,121.01678182370961,1218.6999999999998,3.7905,247.5,243,244,0.5
2026-03-28T00:34:59+00:00,166.0,1609.55,31.10112363472581,121.01664796471596,1177.6,3.7905,249.0,245,246,0.0
2026-03-28T00:35:00+00:00,167.0,1621.935,31.10111349262297,121.01651867385954,1124.5,3.7905,250.5,246,247,0.5
2026-03-28T00:35:01+00:00,168.0,1634.28,31.10110267996788,121.01639072410762,1093.6,3.7905,252.0,248,249,0.0
2026-03-28T00:35:02+00:00,169.0,1646.12,31.101082395762205,121.01626843214035,1068.5000000000007,3.7897499999999997,253.5,249,250,0.4999999999999857
2026-03-28T00:35:03+00:00,170.0,1658.02,31.101056830957532,121.0161483194679,1041.4,3.7889999999999997,255.0,251,252,0.0
2026-03-28T00:35:04+00:00,171.0,1669.835,31.101046269759536,121.01602418348193,1087.2,3.7889999999999997,256.5,252,253,0.5
2026-03-28T00:35:05+00:00,172.0,1682.09,31.101038558408618,121.01589635945857,1112.4,3.7874999999999996,258.0,254,255,0.0
2026-03-28T00:35:06+00:00,173.0,1694.105,31.10103114042431,121.01577163673937,1105.8000000000002,3.78825,259.5,255,256,0.5
2026-03-28T00:35:07+00:00,174.0,1705.91,31.101024225354195,121.01564791984856,1118.0,3.7889999999999997,261.0,257,258,0.0
2026-03-28T00:35:08+00:00,175.0,1717.915,31.101013077422976,121.01552231702954,1113.3,3.7889999999999997,262.5,258,259,0.5
2026-03-28T00:35:09+00:00,176.0,1729.89,31.101010646671057,121.0153958760202,1108.6,3.7889999999999997,264.0,260,261,0.0
2026-03-28T00:35:10+00:00,177.0,1742.29,31.100998451001942,121.01526725571603,1107.6000000000004,3.7897499999999997,265.5,261,262,0.4999999999999861
2026-03-28T00:35:11+00:00,178.0,1754.51,31.100987512618303,121.01514073088765,1095.6,3.7905,267.0,263,264,0.0
2026-03-28T00:35:12+00:00,179.0,1766.055,31.100980723276734,121.01501931902021,1048.8,3.7897499999999997,268.5,264,265,0.5
2026-03-28T00:35:13+00:00,180.0,1777.01,31.100971335545182,121.01490268483758,899.5999999999999,3.7905,270.0,266,267,0.0
2026-03-28T00:35:14+00:00,181.0,1785.46,31.10098977573216,121.01481848862022,488.0999999999959,3.7905,271.5,267,268,0.5000000000000236
2026-03-28T00:35:15+00:00,182.0,1791.25,31.10103872604668,121.01478885859251,334.20000000000005,3.7905,273.0,269,270,0.0
2026-03-28T00:35:16+00:00,183.0,1798.08,31.101068733260036,121.01472720969468,382.69999999999845,3.7905,274.5,270,271,0.4999999999999759
2026-03-28T00:35:17+00:00,184.0,1805.2,31.101068733260036,121.01465173065662,461.0,3.7905,276.0,272,273,0.0
2026-03-28T00:35:18+00:00,185.0,1813.095,31.101061776280403,121.01456954609603,543.2,3.7905,277.5,273,274,0.5
2026-03-28T00:35:19+00:00,186.0,1821.42,31.101059848442674,121.01448216475546,632.8,3.7905,279.0,275,276,0.0
2026-03-28T00:35:20+00:00,187.0,1830.215,31.101053268648684,121.01439004763961,692.5,3.7905,280.5,276,277,0.5
2026-03-28T00:35:21+00:00,188.0,1839.8,31.101044341921806,121.01429181173444,737.2,3.7905,282.0,278,279,0.0
2026-03-28T00:35:22+00:00,189.0,1849.175,31.10103600192815,121.01419374346733,776.5,3.7905,283.5,279,280,0.5
2026-03-28T00:35:23+00:00,190.0,1858.88,31.101031014695764,121.01409156806767,798.8,3.7889999999999997,285.0,281,282,0.0
2026-03-28T00:35:24+00:00,191.0,1869.04,31.10102233942598,121.01398612372577,825.9000000000003,3.7889999999999997,286.5,282,283,0.499999999999983
2026-03-28T00:35:25+00:00,192.0,1878.71,31.101008635014296,121.01388487033546,828.5999999999999,3.7889999999999997,288.0,284,285,0.0
2026-03-28T00:35:26+00:00,193.0,1888.98,31.100990655831993,121.0137800546363,839.8,3.7889999999999997,289.5,285,286,0.5
2026-03-28T00:35:27+00:00,194.0,1899.17,31.100952811539173,121.01368278265,853.0,3.7889999999999997,291.0,287,288,0.0
2026-03-28T00:35:28+00:00,195.0,1909.205,31.100925989449024,121.01358148735017,872.5,3.7889999999999997,292.5,288,289,0.5
2026-03-28T00:35:29+00:00,196.0,1920.02,31.10091215930879,121.0134700499475,907.0,3.7874999999999996,294.0,290,291,0.0
2026-03-28T00:35:30+00:00,197.0,1930.335,31.100904154591262,121.01336175575852,936.0,3.7874999999999996,295.5,291,292,0.5
2026-03-28T00:35:31+00:00,198.0,1941.3,31.100892210379243,121.01324717514217,976.2,3.7874999999999996,297.0,293,294,0.0
2026-03-28T00:35:32+00:00,199.0,1952.74,31.10088382847607,121.0131283197552,1014.4,3.7874999999999996,298.5,294,295,0.5
2026-03-28T00:35:33+00:00,200.0,1964.09,31.10087745822966,121.01300829090178,1037.6,3.7874999999999996,300.0,296,297,0.0
2026-03-28T00:35:34+00:00,201.0,1976.145,31.100880266167223,121.01288298144937,1044.2,3.7889999999999997,301.5,297,298,0.5
2026-03-28T00:35:35+00:00,202.0,1987.8,31.100876620039344,121.01276119239628,1054.4,3.7889999999999997,303.0,299,300,0.0
2026-03-28T00:35:36+00:00,203.0,1999.46,31.100863628089428,121.01263969670981,1074.1000000000001,3.7874999999999996,304.5,300,301,0.5000000000000148
2026-03-28T00:35:37+00:00,204.0,2011.28,31.10085004940629,121.01251669228077,1090.0,3.7874999999999996,306.0,302,303,0.0
2026-03-28T00:35:38+00:00,205.0,2023.21,31.10083374660462,121.01239297538996,1085.3000000000002,3.7874999999999996,307.5,303,304,0.5
2026-03-28T00:35:39+00:00,206.0,2035.07,31.100820209831,121.01226867176592,1090.0,3.7874999999999996,309.0,305,306,0.0
2026-03-28T00:35:40+00:00,207.0,2047.46,31.100805206224322,121.01214051246643,1103.9,3.7874999999999996,310.5,306,307,0.5
2026-03-28T00:35:41+00:00,208.0,2059.82,31.100792298093438,121.01201260462403,1108.6,3.7874999999999996,312.0,308,309,0.0
2026-03-28T00:35:42+00:00,209.0,2071.73,31.100782281719148,121.01188939064741,1100.1999999999998,3.78825,313.5,309,310,0.5
2026-03-28T00:35:43+00:00,210.0,2083.15,31.100775534287095,121.01176760159433,1093.6,3.7889999999999997,315.0,311,312,0.0
2026-03-28T00:35:44+00:00,211.0,2095.525,31.10077155288309,121.0116377659142,1100.1999999999998,3.7889999999999997,316.5,312,313,0.5
2026-03-28T00:35:45+00:00,212.0,2108.13,31.10076396726072,121.01150809787214,1123.6,3.7889999999999997,318.0,314,315,0.0
2026-03-28T00:35:46+00:00,213.0,2119.935,31.100755920633674,121.01138354279101,1103.0,3.7889999999999997,319.5,315,316,0.5
2026-03-28T00:35:47+00:00,214.0,2132.14,31.100745694711804,121.01125437766314,1112.4,3.7889999999999997,321.0,317,318,0.0
2026-03-28T00:35:48+00:00,215.0,2144.67,31.10073328949511,121.01112500298768,1100.1999999999998,3.7889999999999997,322.5,318,319,0.5
2026-03-28T00:35:49+00:00,216.0,2157.21,31.100726081058383,121.01099462248385,1106.8,3.7889999999999997,324.0,320,321,0.0
2026-03-28T00:35:50+00:00,217.0,2169.55,31.100725033320487,121.01086633745581,1112.3000000000009,3.7889999999999997,325.5,321,322,0.500000000000028
2026-03-28T00:35:51+00:00,218.0,2181.45,31.100716525688767,121.01074165664613,1114.2,3.7889999999999997,327.0,323,324,0.0
2026-03-28T00:35:52+00:00,219.0,2193.6499999999996,31.100707012228668,121.01061303634197,1125.4,3.7889999999999997,328.5,324,325,0.4999999999999731
2026-03-28T00:35:53+00:00,220.0,2206.17,31.100699258968234,121.0104828234762,1138.4,3.7889999999999997,330.0,326,327,0.0
2026-03-28T00:35:54+00:00,221.0,2218.26,31.10068756621331,121.0103567596525,1125.4,3.7889999999999997,331.5,327,328,0.5
2026-03-28T00:35:55+00:00,222.0,2230.45,31.10067654401064,121.01023010909557,1121.6,3.7889999999999997,333.0,329,330,0.0
2026-03-28T00:35:56+00:00,223.0,2242.445,31.10067381989211,121.01010429672897,1116.1,3.7889999999999997,334.5,330,331,0.5
2026-03-28T00:35:57+00:00,224.0,2254.38,31.10067126341164,121.00997764617205,1119.8,3.7874999999999996,336.0,332,333,0.0
2026-03-28T00:35:58+00:00,225.0,2266.79,31.100664515979588,121.00984923541546,1093.7000000000007,3.7874999999999996,337.5,333,334,0.4999999999999718
2026-03-28T00:35:59+00:00,226.0,2278.61,31.100656846538186,121.00972476415336,1090.0,3.7874999999999996,339.0,335,336,0.0
2026-03-28T00:36:00+00:00,227.0,2290.875,31.100646411068738,121.00959752686322,1079.7,3.7874999999999996,340.5,336,337,0.5
2026-03-28T00:36:01+00:00,228.0,2303.19,31.1006370652467,121.00947129540145,1075.0,3.7874999999999996,342.0,338,339,0.0
2026-03-28T00:36:02+00:00,229.0,2314.705,31.100628599524498,121.00934858433902,1082.4,3.7874999999999996,343.5,339,340,0.5
2026-03-28T00:36:03+00:00,230.0,2326.84,31.100622983649373,121.00922084413469,1097.4,3.7874999999999996,345.0,341,342,0.0
2026-03-28T00:36:04+00:00,231.0,2339.1499999999996,31.10061543993652,121.00909176282585,1100.2000000000003,3.7874999999999996,346.5,342,343,0.4999999999999729
2026-03-28T00:36:05+00:00,232.0,2351.5,31.100605130195618,121.00896460935473,1097.4,3.7874999999999996,348.0,344,345,0.0
2026-03-28T00:36:06+00:00,233.0,2363.195,31.10059498809278,121.00884168874472,1090.0,3.7874999999999996,349.5,345,346,0.5
2026-03-28T00:36:07+00:00,234.0,2375.27,31.10058719292283,121.00871415808797,1078.8,3.7874999999999996,351.0,347,348,0.0
2026-03-28T00:36:08+00:00,235.0,2387.58,31.10057688318193,121.00858666934073,1061.0,3.7874999999999996,352.5,348,349,0.5
2026-03-28T00:36:09+00:00,236.0,2399.89,31.10056716017425,121.00845943205059,1088.0,3.7874999999999996,354.0,350,351,0.0
2026-03-28T00:36:10+00:00,237.0,2411.545,31.100566699169576,121.00833663716912,1072.2,3.7874999999999996,355.5,351,352,0.5
2026-03-28T00:36:11+00:00,238.0,2423.47,31.100565819069743,121.00821191444993,1084.4,3.786,357.0,353,354,0.0
2026-03-28T00:36:12+00:00,239.0,2435.44,31.100559406913817,121.00808769464493,1094.6,3.786,358.5,354,355,0.5
2026-03-28T00:36:13+00:00,240.0,2446.88,31.100552324205637,121.00796691142023,1080.6,3.786,360.0,356,357,0.0
2026-03-28T00:36:14+00:00,241.0,2458.8450000000003,31.100544151850045,121.00784009322524,1090.8999999999996,3.786,361.5,357,358,0.5000000000000284
2026-03-28T00:36:15+00:00,242.0,2471.33,31.10053639858961,121.0077094193548,1084.4,3.786,363.0,359,360,0.0
2026-03-28T00:36:16+00:00,243.0,2483.95,31.100530866533518,121.00757870357484,1094.5999999999992,3.786,364.5,360,361,0.4999999999999725
2026-03-28T00:36:17+00:00,244.0,2496.36,31.100516617298126,121.00744966417551,1118.0,3.786,366.0,362,363,0.0
2026-03-28T00:36:18+00:00,245.0,2508.87,31.10050576273352,121.00731978658587,1110.4999999999995,3.7867499999999996,367.5,363,364,0.4999999999999725
2026-03-28T00:36:19+00:00,246.0,2521.31,31.10049868002534,121.00718982517719,1123.6,3.7874999999999996,369.0,365,366,0.0
2026-03-28T00:36:20+00:00,247.0,2533.505,31.10049402806908,121.00706258788705,1118.0,3.7874999999999996,370.5,366,367,0.5
2026-03-28T00:36:21+00:00,248.0,2545.71,31.100486777722836,121.00693518295884,1123.6,3.7874999999999996,372.0,368,369,0.0
2026-03-28T00:36:22+00:00,249.0,2557.8,31.100478982552886,121.00680991541594,1130.1,3.7874999999999996,373.5,369,370,0.5000000000000291
2026-03-28T00:36:23+00:00,250.0,2569.45,31.100472193211317,121.0066866595298,1129.2,3.7874999999999996,375.0,371,372,0.0
2026-03-28T00:36:24+00:00,251.0,2581.4449999999997,31.100466242060065,121.00656135007739,1108.5999999999997,3.7874999999999996,376.5,372,373,0.4999999999999706
2026-03-28T00:36:25+00:00,252.0,2593.66,31.100460374727845,121.00643243640661,1142.2,3.7874999999999996,378.0,374,375,0.0
2026-03-28T00:36:26+00:00,253.0,2605.6400000000003,31.10045295674354,121.00630750413984,1091.8000000000006,3.7867499999999996,379.5,375,376,0.5000000000000286
2026-03-28T00:36:27+00:00,254.0,2617.9,31.10044838860631,121.0061789676547,1121.6,3.786,381.0,377,378,0.0
2026-03-28T00:36:28+00:00,255.0,2630.065,31.100442898459733,121.00604950916022,1109.5,3.786,382.5,378,379,0.5
2026-03-28T00:36:29+00:00,256.0,2642.84,31.10043623484671,121.00591870956123,1086.2,3.786,384.0,380,381,0.0
2026-03-28T00:36:30+00:00,257.0,2654.785,31.100428272038698,121.00579436402768,1108.5999999999997,3.786,385.5,381,382,0.4999999999999703
2026-03-28T00:36:31+00:00,258.0,2666.53,31.100420895963907,121.005669683218,1108.6,3.7845000000000004,387.0,383,384,0.0
2026-03-28T00:36:32+00:00,259.0,2678.89,31.10041255597025,121.0055404342711,1091.8,3.7845000000000004,388.5,384,385,0.5
2026-03-28T00:36:33+00:00,260.0,2691.49,31.100403713062406,121.00541009567678,1123.6,3.7845000000000004,390.0,386,387,0.0
2026-03-28T00:36:34+00:00,261.0,2703.33,31.100392984226346,121.00528499577194,1103.0,3.7845000000000004,391.5,387,388,0.5
2026-03-28T00:36:35+00:00,262.0,2715.9,31.10037999227643,121.00515427999198,1106.8,3.7845000000000004,393.0,389,390,0.0
2026-03-28T00:36:36+00:00,263.0,2728.05,31.10036662314087,121.0050288029015,1085.3000000000002,3.7845000000000004,394.5,390,391,0.500000000000029
2026-03-28T00:36:37+00:00,264.0,2739.85,31.10035602003336,121.00490491837263,1078.8,3.7845000000000004,396.0,392,393,0.0
2026-03-28T00:36:38+00:00,265.0,2751.94,31.100356564857066,121.00477805826813,1070.4,3.7845000000000004,397.5,393,394,0.5
2026-03-28T00:36:39+00:00,266.0,2764.04,31.100352918729186,121.00465136580169,1080.6,3.7845000000000004,399.0,395,396,0.0
2026-03-28T00:36:40+00:00,267.0,2776.2799999999997,31.10034499783069,121.004524002783,1079.6,3.786,400.5,396,397,0.49999999999997236
2026-03-28T00:36:41+00:00,268.0,2788.64,31.100336322560906,121.00439580157399,1103.0,3.786,402.0,398,399,0.0
2026-03-28T00:36:42+00:00,269.0,2800.56,31.100329952314496,121.00427024066448,1095.5,3.786,403.5,399,400,0.5
2026-03-28T00:36:43+00:00,270.0,2812.9,31.10032576136291,121.0041413269937,1101.2,3.786,405.0,401,402,0.0
2026-03-28T00:36:44+00:00,271.0,2825.09,31.100320941768587,121.00401383824646,1128.1999999999998,3.786,406.5,402,403,0.5
2026-03-28T00:36:45+00:00,272.0,2837.24,31.100311260670424,121.0038860142231,1146.0,3.786,408.0,404,405,0.0
2026-03-28T00:36:46+00:00,273.0,2849.965,31.100300238467753,121.00375236477703,1151.6000000000004,3.7852500000000004,409.5,405,406,0.5000000000000264
2026-03-28T00:36:47+00:00,274.0,2863.26,31.10029064118862,121.00361418910325,1175.8,3.7845000000000004,411.0,407,408,0.0
2026-03-28T00:36:48+00:00,275.0,2875.96,31.100279912352562,121.00348267704248,1145.0,3.7845000000000004,412.5,408,409,0.5
2026-03-28T00:36:49+00:00,276.0,2888.21,31.100272368639708,121.0033556073904,1097.4,3.7845000000000004,414.0,410,411,0.0
2026-03-28T00:36:50+00:00,277.0,2899.75,31.10026658512652,121.00323235150427,1072.1999999999998,3.78375,415.5,411,412,0.5
2026-03-28T00:36:51+00:00,278.0,2911.37,31.100261891260743,121.00310943089426,920.2,3.7829999999999995,417.0,413,414,0.0
2026-03-28T00:36:52+00:00,279.0,2921.76,31.100259041413665,121.0030046151951,667.2999999999923,3.7829999999999995,418.5,414,415,0.500000000000036
2026-03-28T00:36:53+00:00,280.0,2930.0,31.100239846855402,121.00292201153934,552.5999999999999,3.7829999999999995,420.0,416,417,0.0
2026-03-28T00:36:54+00:00,281.0,2938.0950000000003,31.100234147161245,121.00283605512232,642.1000000000015,3.7829999999999995,421.5,417,418,0.5000000000000394
2026-03-28T00:36:55+00:00,282.0,2947.09,31.100229704752564,121.00274205207825,720.4000000000001,3.7829999999999995,423.0,419,420,0.0
2026-03-28T00:36:56+00:00,283.0,2956.7349999999997,31.10022237058729,121.00264172069728,780.1999999999987,3.7845000000000004,424.5,420,421,0.4999999999999662
2026-03-28T00:36:57+00:00,284.0,2966.35,31.1002105101943,121.0025408025831,825.0,3.7845000000000004,426.0,422,423,0.0
2026-03-28T00:36:58+00:00,285.0,2976.85,31.100205648690462,121.00243280176073,868.8,3.7829999999999995,427.5,423,424,0.5
2026-03-28T00:36:59+00:00,286.0,2986.81,31.10019827261567,121.00232882425189,882.8,3.7829999999999995,429.0,425,426,0.0
2026-03-28T00:37:00+00:00,287.0,2997.06,31.100190854631364,121.0022204881534,911.7,3.7829999999999995,430.5,426,427,0.5
2026-03-28T00:37:01+00:00,288.0,3007.87,31.10018167644739,121.00210863165557,929.4000000000001,3.7829999999999995,432.0,428,429,0.0
2026-03-28T00:37:02+00:00,289.0,3018.52,31.100171115249395,121.00199656561017,943.5,3.78375,433.5,429,430,0.5
2026-03-28T00:37:03+00:00,290.0,3029.5,31.100161224603653,121.00188265554607,942.5999999999999,3.7845000000000004,435.0,431,432,0.0
2026-03-28T00:37:04+00:00,291.0,3040.3900000000003,31.100151794962585,121.00176891312003,959.3000000000002,3.7852500000000004,436.5,432,433,0.5000000000000312
2026-03-28T00:37:05+00:00,292.0,3051.22,31.10014697536826,121.00165475159883,955.5999999999999,3.786,438.0,434,435,0.0
2026-03-28T00:37:06+00:00,293.0,3062.505,31.100136497989297,121.00153690204024,970.5000000000005,3.7874999999999996,439.5,435,436,0.5000000000000299
2026-03-28T00:37:07+00:00,294.0,3073.8,31.100126104429364,121.00141938775778,972.4000000000001,3.7889999999999997,441.0,437,438,0.0
2026-03-28T00:37:08+00:00,295.0,3085.135,31.10011277720332,121.00130216684192,991.9999999999999,3.7889999999999997,442.5,438,439,0.5000000000000298
2026-03-28T00:37:09+00:00,296.0,3096.65,31.10009802505374,121.00118427537382,1013.4000000000001,3.7889999999999997,444.0,440,441,0.0
2026-03-28T00:37:10+00:00,297.0,3107.6949999999997,31.100081596523523,121.00106864701957,1021.7999999999996,3.7889999999999997,445.5,441,442,0.4999999999999698
2026-03-28T00:37:11+00:00,298.0,3119.19,31.100066509097815,121.00094882771373,1021.0,3.7889999999999997,447.0,443,444,0.0
2026-03-28T00:37:12+00:00,299.0,3131.05,31.100053684785962,121.00082527846098,1047.9,3.7897499999999997,448.5,444,445,0.5
2026-03-28T00:37:13+00:00,300.0,3143.02,31.100039100274444,121.0007018968463,1045.2,3.7905,450.0,446,447,0.0
2026-03-28T00:37:14+00:00,301.0,3154.49,31.10002376139164,121.00058329291642,1045.9999999999998,3.7905,451.5,447,448,0.4999999999999687
2026-03-28T00:37:15+00:00,302.0,3166.2,31.100005991756916,121.00046158768237,1075.0,3.792,453.0,449,450,0.0
2026-03-28T00:37:16+00:00,303.0,3177.985,31.099987216293812,121.0003408882767,1074.1,3.792,454.5,450,451,0.5
2026-03-28T00:37:17+00:00,304.0,3189.51,31.09996852464974,121.00022077560425,1062.0,3.792,456.0,452,453,0.0
2026-03-28T00:37:18+00:00,305.0,3201.8,31.09994685743004,121.000094586052,1107.7000000000005,3.7935,457.5,453,454,0.500000000000028
2026-03-28T00:37:19+00:00,306.0,3214.42,31.09992602840066,120.9999645408243,1149.6,3.7935,459.0,455,456,0.0
2026-03-28T00:37:20+00:00,307.0,3227.075,31.09990276861936,120.99983520805836,1169.2999999999995,3.7935,460.5,456,457,0.499999999999972
2026-03-28T00:37:21+00:00,308.0,3239.89,31.0998806823045,120.99970336072147,1190.8,3.7935,462.0,458,459,0.0
2026-03-28T00:37:22+00:00,309.0,3252.7349999999997,31.099856249056756,120.99957180675119,1230.899999999999,3.7927500000000003,463.5,459,460,0.49999999999997324
2026-03-28T00:37:23+00:00,310.0,3265.72,31.099830893799663,120.99944000132382,1220.6,3.792,465.0,461,462,0.0
2026-03-28T00:37:24+00:00,311.0,3278.6,31.099806586280465,120.99930672906339,1257.9,3.7905,466.5,462,463,0.5
2026-03-28T00:37:25+00:00,312.0,3291.76,31.099777249619365,120.99917261861265,1267.2,3.7889999999999997,468.0,464,465,0.0
2026-03-28T00:37:26+00:00,313.0,3305.3900000000003,31.099745859391987,120.9990350715816,1287.7000000000005,3.78825,469.5,465,466,0.5000000000000243
2026-03-28T00:37:27+00:00,314.0,3318.9,31.09971597790718,120.99889861419797,1312.0,3.7874999999999996,471.0,467,468,0.0
2026-03-28T00:37:28+00:00,315.0,3332.33,31.099683539941907,120.99876215681434,1311.1000000000001,3.786,472.5,468,469,0.499999999999975
2026-03-28T00:37:29+00:00,316.0,3345.94,31.09965043142438,120.99862486124039,1313.8,3.786,474.0,470,471,0.0
2026-03-28T00:37:30+00:00,317.0,3359.245,31.099618286825716,120.99849033169448,1284.8999999999999,3.7845000000000004,475.5,471,472,0.4999999999999744
2026-03-28T00:37:31+00:00,318.0,3372.69,31.099585136398673,120.99835471250117,1306.4,3.7829999999999995,477.0,473,474,0.0
2026-03-28T00:37:32+00:00,319.0,3386.295,31.099548926576972,120.99821720737964,1316.7,3.7829999999999995,478.5,474,475,0.5
2026-03-28T00:37:33+00:00,320.0,3400.4,31.099508609622717,120.99807735532522,1334.4,3.7829999999999995,480.0,476,477,0.0
2026-03-28T00:37:34+00:00,321.0,3414.66,31.09946862794459,120.99793553352356,1352.1,3.7829999999999995,481.5,477,478,0.49999999999997663
2026-03-28T00:37:35+00:00,322.0,3428.81,31.09942621551454,120.99779572337866,1353.0,3.7829999999999995,483.0,479,480,0.0
2026-03-28T00:37:36+00:00,323.0,3443.1000000000004,31.099383258260787,120.99765528459102,1370.7999999999997,3.7815,484.5,480,481,0.5000000000000249
2026-03-28T00:37:37+00:00,324.0,3457.15,31.099340217188,120.99751652218401,1369.8,3.7815,486.0,482,483,0.0
2026-03-28T00:37:38+00:00,325.0,3471.09,31.099295751191676,120.99737922661006,1355.0,3.7815,487.5,483,484,0.5
2026-03-28T00:37:39+00:00,326.0,3485.43,31.09924927353859,120.99724134430289,1327.0,3.7800000000000002,489.0,485,486,0.0
2026-03-28T00:37:40+00:00,327.0,3498.8,31.099201035685837,120.99711083807051,1331.6,3.7800000000000002,490.5,486,487,0.5000000000000241
2026-03-28T00:37:41+00:00,328.0,3512.94,31.099157575517893,120.99697194993496,1353.0,3.7800000000000002,492.0,488,489,0.0
2026-03-28T00:37:42+00:00,329.0,3526.935,31.099113738164306,120.99683574400842,1361.4,3.7807500000000003,493.5,489,490,0.5
