timestamp,elapsed_seconds,distance_m,speed_mps,altitude_m,heart_rate,power,cadence,latitude,longitude
2026-03-28T00:49:06+00:00,1013.0,6864.41,2.528,1170.0,124,98,57,31.079573594033718,120.97901137545705
2026-03-28T00:49:07+00:00,1014.0,6870.09,2.528,1162.6,124,62,0,31.07952925376594,120.9790413826704
2026-03-28T00:49:08+00:00,1015.0,6875.74,2.529,1158.8,125,0,0,31.07948432676494,120.97906862385571
2026-03-28T00:49:09+00:00,1016.0,6881.4,2.528,1172.0,126,0,0,31.079437639564276,120.97909418866038
2026-03-28T00:49:10+00:00,1017.0,6887.17,2.528,1198.0,127,0,0,31.079390281811357,120.9791211783886
2026-03-28T00:49:11+00:00,1018.0,6893.19,2.528,1224.2,127,0,0,31.079340744763613,120.97914934158325
2026-03-28T00:49:12+00:00,1019.0,6899.65,2.527,1252.2,127,0,0,31.079290369525552,120.979183036834
2026-03-28T00:49:13+00:00,1020.0,6906.26,2.527,1259.6,127,0,0,31.079238820821047,120.97921547479928
2026-03-28T00:49:14+00:00,1021.0,6912.41,2.526,1237.2,128,0,0,31.079190960153937,120.97924925386906
2026-03-28T00:49:15+00:00,1022.0,6918.75,2.525,1207.4,127,0,0,31.079144021496177,120.97928588278592
2026-03-28T00:49:16+00:00,1023.0,6924.84,2.525,1185.0,126,0,0,31.079101860523224,120.97932519391179
2026-03-28T00:49:17+00:00,1024.0,6930.49,2.524,1166.4,125,0,0,31.079067578539252,120.97936945036054
2026-03-28T00:49:18+00:00,1025.0,6936.05,2.524,1153.2,123,0,0,31.079035559669137,120.97941563464701
2026-03-28T00:49:19+00:00,1026.0,6941.78,2.524,1127.2,121,0,0,31.079001110047102,120.97946047782898
2026-03-28T00:49:20+00:00,1027.0,6947.46,2.524,1104.8,120,0,0,31.0789667442441,120.97950305789709
2026-03-28T00:49:21+00:00,1028.0,6952.53,2.524,1069.2,119,0,0,31.07893547974527,120.97954362630844
2026-03-28T00:49:22+00:00,1029.0,6957.91,2.524,1054.4,118,0,0,31.078899772837758,120.97958193160594
2026-03-28T00:49:23+00:00,1030.0,6963.23,2.524,1043.2,118,0,0,31.078861551359296,120.97961529158056
2026-03-28T00:49:24+00:00,1031.0,6968.64,2.524,1061.8,118,0,0,31.07882467098534,120.9796510823071
2026-03-28T00:49:25+00:00,1032.0,6973.93,2.524,1102.8,117,92,47,31.07879189774394,120.97969139926136
2026-03-28T00:49:26+00:00,1033.0,6979.22,2.524,1147.6,117,154,57,31.078760297968984,120.97973515279591
2026-03-28T00:49:27+00:00,1034.0,6984.84,2.523,1125.2,115,121,0,31.078726602718234,120.97977957688272
2026-03-28T00:49:28+00:00,1035.0,6990.34,2.523,1088.0,114,0,0,31.07869617640972,120.97982500679791
2026-03-28T00:49:29+00:00,1036.0,6996.16,2.523,1099.2,112,0,0,31.078665666282177,120.97987269982696
2026-03-28T00:49:30+00:00,1037.0,7001.09,2.523,1054.4,111,0,0,31.07864286750555,120.97991846501827
2026-03-28T00:49:31+00:00,1038.0,7005.99,2.523,1026.4,109,0,0,31.078622583299875,120.9799669124186
2026-03-28T00:49:32+00:00,1039.0,7011.0,2.523,879.0,108,0,0,31.078603388741612,120.98001351580024
2026-03-28T00:49:33+00:00,1040.0,7015.11,2.522,722.2,108,0,0,31.078586038202047,120.98005115054548
2026-03-28T00:49:34+00:00,1041.0,7019.01,2.522,660.6,108,0,0,31.078569190576673,120.98008551634848
2026-03-28T00:49:35+00:00,1042.0,7022.49,2.523,684.8,107,0,0,31.07855678535998,120.9801188763231
2026-03-28T00:49:36+00:00,1043.0,7026.16,2.522,740.8,107,111,33,31.07854220084846,120.98015332594514
2026-03-28T00:49:37+00:00,1044.0,7030.06,2.523,795.0,106,119,36,31.07852996326983,120.98019137978554
2026-03-28T00:49:38+00:00,1045.0,7034.07,2.523,824.8,106,124,36,31.07852015644312,120.9802314452827
2026-03-28T00:49:39+00:00,1046.0,7038.31,2.523,892.0,105,123,40,31.078506913036108,120.98027343861759
2026-03-28T00:49:40+00:00,1047.0,7042.71,2.523,946.2,104,123,43,31.078487131744623,120.98031492903829
2026-03-28T00:49:41+00:00,1048.0,7047.78,2.523,983.4,103,124,43,31.07846307568252,120.98035876639187
2026-03-28T00:49:42+00:00,1049.0,7052.79,2.523,1048.8,103,142,48,31.07843960635364,120.98040419630706
2026-03-28T00:49:43+00:00,1050.0,7058.1,2.523,1099.2,103,158,54,31.078417478129268,120.980454236269
2026-03-28T00:49:44+00:00,1051.0,7063.64,2.523,1130.8,103,156,54,31.0783950984478,120.98050720989704
2026-03-28T00:49:45+00:00,1052.0,7069.69,2.523,1158.8,103,130,57,31.07836970128119,120.98056278191507
2026-03-28T00:49:46+00:00,1053.0,7075.79,2.523,1185.0,104,128,55,31.078345142304897,120.98061910830438
2026-03-28T00:49:47+00:00,1054.0,7081.78,2.522,1216.8,104,128,60,31.078323014080524,120.98067711107433
2026-03-28T00:49:48+00:00,1055.0,7088.05,2.522,1233.6,105,134,60,31.07830088585615,120.98073771223426
2026-03-28T00:49:49+00:00,1056.0,7094.41,2.522,1242.8,105,130,60,31.07827733270824,120.98079814575613
2026-03-28T00:49:50+00:00,1057.0,7100.73,2.521,1224.2,107,122,64,31.078254701569676,120.9808583278209
2026-03-28T00:49:51+00:00,1058.0,7106.61,2.521,1179.4,108,61,0,31.07823232188821,120.98091415129602
2026-03-28T00:49:52+00:00,1059.0,7112.37,2.521,1155.2,109,0,0,31.07821438461542,120.98097148351371
2026-03-28T00:49:53+00:00,1060.0,7118.16,2.521,1129.0,110,0,0,31.078188568353653,120.98102470859885
2026-03-28T00:49:54+00:00,1061.0,7123.74,2.521,1086.0,111,0,0,31.07816501520574,120.98107634112239
2026-03-28T00:49:55+00:00,1062.0,7129.28,2.522,1082.4,111,0,0,31.078144563362002,120.98112981766462
2026-03-28T00:49:56+00:00,1063.0,7134.85,2.522,1063.6,112,0,0,31.078122602775693,120.98118212074041
2026-03-28T00:49:57+00:00,1064.0,7140.27,2.522,1035.8,113,0,0,31.078099636361003,120.98123224452138
2026-03-28T00:49:58+00:00,1065.0,7145.58,2.523,998.4,113,0,0,31.078080525621772,120.98128261975944
2026-03-28T00:49:59+00:00,1066.0,7150.56,2.523,981.6,113,0,0,31.07806141488254,120.98133014515042
2026-03-28T00:50:00+00:00,1067.0,7155.43,2.523,953.6,113,0,0,31.07804381288588,120.98137750290334
2026-03-28T00:50:01+00:00,1068.0,7160.59,2.523,940.6,113,0,0,31.07802369631827,120.98142435774207
2026-03-28T00:50:02+00:00,1069.0,7164.68,2.523,875.2,114,0,0,31.07800710014999,120.98146400414407
2026-03-28T00:50:03+00:00,1070.0,7169.35,2.523,879.0,113,0,0,31.077987235039473,120.98150641657412
2026-03-28T00:50:04+00:00,1071.0,7173.41,2.524,828.6,113,0,0,31.077969800680876,120.98154463805258
2026-03-28T00:50:05+00:00,1072.0,7177.62,2.523,802.4,114,0,0,31.077954461798072,120.98158495500684
2026-03-28T00:50:06+00:00,1073.0,7181.66,2.524,776.4,115,0,0,31.077936692163348,120.98162242211401
2026-03-28T00:50:07+00:00,1074.0,7186.03,2.524,785.6,115,0,0,31.07791875489056,120.98166164942086
2026-03-28T00:50:08+00:00,1075.0,7190.08,2.524,802.4,115,25,38,31.07790651731193,120.98170121200383
2026-03-28T00:50:09+00:00,1076.0,7193.93,2.524,793.2,115,76,38,31.07789335772395,120.98173826001585
2026-03-28T00:50:10+00:00,1077.0,7197.45,2.524,746.4,115,0,0,31.07788296416402,120.98177346400917
2026-03-28T00:50:11+00:00,1078.0,7201.0,2.524,727.8,115,0,0,31.077866535633802,120.98180674016476
2026-03-28T00:50:12+00:00,1079.0,7204.98,2.524,750.2,115,0,0,31.07785421423614,120.98184554837644
2026-03-28T00:50:13+00:00,1080.0,7208.86,2.524,746.4,115,0,0,31.077841222286224,120.9818821772933
2026-03-28T00:50:14+00:00,1081.0,7212.34,2.525,750.2,116,0,0,31.077826134860516,120.98191528581083
2026-03-28T00:50:15+00:00,1082.0,7216.05,2.525,757.6,115,0,0,31.07781079597771,120.98195048980415
2026-03-28T00:50:16+00:00,1083.0,7220.02,2.525,782.0,116,0,0,31.07779646292329,120.98198879510164
2026-03-28T00:50:17+00:00,1084.0,7224.14,2.525,798.8,116,0,0,31.07778045348823,120.98202793858945
2026-03-28T00:50:18+00:00,1085.0,7228.45,2.525,785.6,115,12,40,31.077773747965693,120.9820706024766
2026-03-28T00:50:19+00:00,1086.0,7232.23,2.526,824.8,115,51,40,31.077760253101587,120.98210832104087
2026-03-28T00:50:20+00:00,1087.0,7236.46,2.526,862.2,114,111,40,31.077739549800754,120.98214654251933
2026-03-28T00:50:21+00:00,1088.0,7241.19,2.526,886.4,114,144,42,31.07771633192897,120.98218669183552
2026-03-28T00:50:22+00:00,1089.0,7245.63,2.526,907.0,113,153,42,31.077697221189737,120.98222776316106
2026-03-28T00:50:23+00:00,1090.0,7250.32,2.526,933.0,114,162,46,31.077677439898252,120.98227025941014
2026-03-28T00:50:24+00:00,1091.0,7254.74,2.527,957.4,114,151,44,31.077661514282227,120.98231359384954
2026-03-28T00:50:25+00:00,1092.0,7259.5,2.527,972.2,114,146,50,31.077638883143663,120.98235667683184
2026-03-28T00:50:26+00:00,1093.0,7264.61,2.527,1015.2,113,146,50,31.07761910185218,120.9824054595083
2026-03-28T00:50:27+00:00,1094.0,7269.92,2.527,1024.6,113,141,48,31.077595045790076,120.98245365545154
2026-03-28T00:50:28+00:00,1095.0,7275.17,2.527,1013.4,113,122,50,31.077575432136655,120.98250302486122
2026-03-28T00:50:29+00:00,1096.0,7280.1,2.527,998.4,113,81,0,31.077556740492582,120.9825505502522
2026-03-28T00:50:30+00:00,1097.0,7285.25,2.528,1011.4,113,0,0,31.07753461226821,120.98259832710028
2026-03-28T00:50:31+00:00,1098.0,7290.4,2.528,976.0,112,0,0,31.077517345547676,120.98264685831964
2026-03-28T00:50:32+00:00,1099.0,7295.25,2.528,994.6,112,0,0,31.07750041410327,120.9826937969774
2026-03-28T00:50:33+00:00,1100.0,7300.07,2.528,1002.2,111,0,0,31.077481638640165,120.9827405679971
2026-03-28T00:50:34+00:00,1101.0,7305.22,2.528,987.2,110,0,0,31.077461605891585,120.98278725519776
2026-03-28T00:50:35+00:00,1102.0,7309.93,2.528,1015.2,110,0,0,31.077443920075893,120.98283394239843
2026-03-28T00:50:36+00:00,1103.0,7314.87,2.527,996.6,110,0,0,31.077426066622138,120.9828822221607
2026-03-28T00:50:37+00:00,1104.0,7320.33,2.527,1017.0,110,0,0,31.07740318402648,120.98293108865619
2026-03-28T00:50:38+00:00,1105.0,7324.99,2.527,998.4,110,0,0,31.077384492382407,120.98297660239041
2026-03-28T00:50:39+00:00,1106.0,7330.03,2.526,1015.2,110,0,0,31.07736647129059,120.98302639089525
2026-03-28T00:50:40+00:00,1107.0,7335.51,2.526,1019.0,110,0,0,31.077344426885247,120.98307802341878
2026-03-28T00:50:41+00:00,1108.0,7340.94,2.526,989.0,111,0,0,31.077323891222477,120.98312814719975
2026-03-28T00:50:42+00:00,1109.0,7346.34,2.526,1041.4,113,0,0,31.07730352319777,120.98317910917103
2026-03-28T00:50:43+00:00,1110.0,7351.62,2.525,1061.8,116,0,0,31.077283574268222,120.98323040641844
2026-03-28T00:50:44+00:00,1111.0,7357.29,2.525,1095.4,120,0,0,31.07725901529193,120.98328312858939
2026-03-28T00:50:45+00:00,1112.0,7363.05,2.524,1089.8,120,0,0,31.07723412103951,120.98333518020809
2026-03-28T00:50:46+00:00,1113.0,7368.66,2.524,1071.2,120,0,0,31.07721501030028,120.98338781856
2026-03-28T00:50:47+00:00,1114.0,7373.75,2.524,1069.2,119,0,0,31.077201599255204,120.98344028927386
2026-03-28T00:50:48+00:00,1115.0,7379.3,2.524,1080.4,119,24,52,31.077179051935673,120.98349259234965
2026-03-28T00:50:49+00:00,1116.0,7385.28,2.523,1110.4,118,97,52,31.077152816578746,120.98354481160641
2026-03-28T00:50:50+00:00,1117.0,7390.64,2.523,1138.4,118,116,55,31.077128844335675,120.98359510302544
2026-03-28T00:50:51+00:00,1118.0,7396.41,2.523,1175.6,118,121,57,31.077104033902287,120.98364941775799
2026-03-28T00:50:52+00:00,1119.0,7402.54,2.523,1218.6,118,105,61,31.07707721181214,120.98370666615665
2026-03-28T00:50:53+00:00,1120.0,7408.75,2.523,1173.8,117,70,0,31.077054413035512,120.98376424983144
2026-03-28T00:50:54+00:00,1121.0,7414.61,2.523,1170.0,117,0,0,31.077028596773744,120.98381881602108
2026-03-28T00:50:55+00:00,1122.0,7420.5,2.523,1149.6,115,0,0,31.07700504362583,120.98387463949621
2026-03-28T00:50:56+00:00,1123.0,7426.58,2.522,1145.8,113,0,0,31.076982580125332,120.98393272608519
2026-03-28T00:50:57+00:00,1124.0,7432.44,2.522,1110.4,113,0,0,31.07695944607258,120.98398779518902
2026-03-28T00:50:58+00:00,1125.0,7438.14,2.522,1084.2,112,0,0,31.07693807221949,120.98404210992157
2026-03-28T00:50:59+00:00,1126.0,7443.68,2.522,1065.6,111,0,0,31.076914770528674,120.98409407772124
2026-03-28T00:51:00+00:00,1127.0,7449.13,2.522,1019.0,111,0,0,31.07689457014203,120.98414520733058
2026-03-28T00:51:01+00:00,1128.0,7454.32,2.522,968.6,111,0,0,31.076872861012816,120.98419248126447
2026-03-28T00:51:02+00:00,1129.0,7459.34,2.522,991.0,112,0,0,31.076853163540363,120.98424084484577
2026-03-28T00:51:03+00:00,1130.0,7464.59,2.522,976.0,112,0,0,31.07683254405856,120.98429013043642
2026-03-28T00:51:04+00:00,1131.0,7469.43,2.522,955.4,111,0,0,31.07681443914771,120.9843379072845
2026-03-28T00:51:05+00:00,1132.0,7474.0,2.522,815.6,110,0,0,31.076794574037194,120.98437956534326
2026-03-28T00:51:06+00:00,1133.0,7478.14,2.523,643.8,109,0,0,31.07677479274571,120.98441367968917
2026-03-28T00:51:07+00:00,1134.0,7481.49,2.523,595.2,107,0,0,31.076762387529016,120.984444944188
2026-03-28T00:51:08+00:00,1135.0,7484.32,2.523,584.2,107,0,0,31.076751574873924,120.98447335883975
2026-03-28T00:51:09+00:00,1136.0,7487.0,2.523,505.8,107,0,0,31.07674009166658,120.98449875600636
2026-03-28T00:51:10+00:00,1137.0,7489.55,2.523,444.2,107,0,0,31.07672441750765,120.98451971076429
2026-03-28T00:51:11+00:00,1138.0,7491.9,2.522,343.4,107,0,0,31.076706731691957,120.98453027196229
2026-03-28T00:51:12+00:00,1139.0,7493.44,2.522,322.8,106,0,0,31.076693907380104,120.98453857004642
2026-03-28T00:51:13+00:00,1140.0,7495.07,2.522,343.4,106,0,0,31.076678736135364,120.98454410210252
2026-03-28T00:51:14+00:00,1141.0,7496.73,2.522,313.6,106,0,0,31.076664235442877,120.98454276099801
2026-03-28T00:51:15+00:00,1142.0,7497.15,2.521,246.4,106,0,0,31.076659122481942,120.9845361392945
2026-03-28T00:51:16+00:00,1143.0,7498.13,2.521,63.4,105,0,0,31.07665551826358,120.98452909849584
2026-03-28T00:51:17+00:00,1144.0,7498.46,2.523,50.4,105,0,0,31.076653422787786,120.98452113568783
2026-03-28T00:51:18+00:00,1145.0,7498.46,2.522,418.0,105,,91,31.076574716717005,120.98450143821537
2026-03-28T00:51:19+00:00,1146.0,7500.16,2.522,419.8,105,0,0,31.07655988074839,120.98449372686446
2026-03-28T00:51:20+00:00,1147.0,7501.96,2.522,449.8,105,0,0,31.076543368399143,120.98448509350419
2026-03-28T00:51:21+00:00,1148.0,7505.04,2.522,524.4,106,0,0,31.076518893241882,120.9844705928117
2026-03-28T00:51:22+00:00,1149.0,7508.26,2.523,608.4,105,0,0,31.076491232961416,120.98446061834693
2026-03-28T00:51:23+00:00,1150.0,7511.87,2.523,670.0,106,0,0,31.076461225748062,120.98445081152022
2026-03-28T00:51:24+00:00,1151.0,7515.21,2.523,716.6,106,85,33,31.07643222436309,120.98444092087448
2026-03-28T00:51:25+00:00,1152.0,7518.82,2.523,787.6,107,128,33,31.07640012167394,120.98442818038166
2026-03-28T00:51:26+00:00,1153.0,7523.04,2.523,823.0,109,132,37,31.07636298984289,120.98442122340202
2026-03-28T00:51:27+00:00,1154.0,7527.17,2.523,871.4,112,129,42,31.076324936002493,120.98441661335528
2026-03-28T00:51:28+00:00,1155.0,7532.03,2.523,912.6,116,123,45,31.07628277502954,120.98441133275628
2026-03-28T00:51:29+00:00,1156.0,7536.31,2.523,787.6,118,117,45,31.07624664902687,120.98440655507147
2026-03-28T00:51:30+00:00,1157.0,7539.34,2.524,569.2,118,133,45,31.07621530070901,120.98439926281571
2026-03-28T00:51:31+00:00,1158.0,7541.79,2.524,464.6,119,134,50,31.07618554495275,120.98439079709351
2026-03-28T00:51:32+00:00,1159.0,7543.57,2.525,369.4,119,135,49,31.076156543567777,120.98438275046647
2026-03-28T00:51:33+00:00,1160.0,7545.9,2.526,436.6,119,133,53,31.07613910920918,120.98436841741204
2026-03-28T00:51:34+00:00,1161.0,7548.58,2.526,537.4,119,134,53,31.076120669022202,120.984360370785
2026-03-28T00:51:35+00:00,1162.0,7552.42,2.526,765.2,119,135,54,31.07610289938748,120.98435039632022
2026-03-28T00:51:36+00:00,1163.0,7556.48,2.526,845.4,119,45,0,31.076085465028882,120.9843413438648
2026-03-28T00:51:37+00:00,1164.0,7559.84,2.526,774.4,118,0,0,31.076070796698332,120.98433430306613
2026-03-28T00:51:38+00:00,1165.0,7563.43,2.526,768.8,118,0,0,31.076052859425545,120.98432558588684
2026-03-28T00:51:39+00:00,1166.0,7566.72,2.526,748.4,118,0,0,,
2026-03-28T00:51:40+00:00,1167.0,7570.27,2.527,735.2,118,0,0,,
2026-03-28T00:51:41+00:00,1168.0,7570.27,2.527,,118,0,0,,
2026-03-28T00:51:42+00:00,1169.0,7570.27,2.527,,118,162,60,,
2026-03-28T00:51:43+00:00,1170.0,7570.27,2.527,,118,162,60,,
2026-03-28T00:51:44+00:00,1171.0,7570.27,2.527,,119,165,62,,
2026-03-28T00:51:45+00:00,1172.0,7570.27,2.527,,120,157,64,,
2026-03-28T00:51:46+00:00,1173.0,7570.27,2.527,,121,138,64,,
2026-03-28T00:51:47+00:00,1174.0,7570.27,2.527,,121,162,66,,
2026-03-28T00:51:48+00:00,1175.0,7570.27,2.527,,121,145,68,,
2026-03-28T00:51:49+00:00,1176.0,7570.27,2.527,,119,120,69,,
2026-03-28T00:51:50+00:00,1177.0,7570.27,2.526,,118,112,69,,
2026-03-28T00:51:51+00:00,1178.0,7570.27,2.526,,117,105,69,,
2026-03-28T00:51:52+00:00,1179.0,7570.27,2.526,,117,105,70,,
2026-03-28T00:51:53+00:00,1180.0,7570.27,2.526,,117,113,69,,
2026-03-28T00:51:54+00:00,1181.0,7570.27,2.526,,117,118,69,,
2026-03-28T00:51:55+00:00,1182.0,7570.27,2.526,,118,132,71,,
2026-03-28T00:51:56+00:00,1183.0,7570.27,2.526,,119,147,70,,
2026-03-28T00:51:57+00:00,1184.0,7570.27,2.526,,120,132,69,,
2026-03-28T00:51:58+00:00,1185.0,7570.27,2.526,,121,132,71,,
2026-03-28T00:51:59+00:00,1186.0,7570.27,2.526,,124,121,68,,
2026-03-28T00:52:00+00:00,1187.0,7570.27,2.526,,125,126,70,,
2026-03-28T00:52:01+00:00,1188.0,7570.27,2.526,,126,131,70,,
2026-03-28T00:52:02+00:00,1189.0,7570.27,2.526,,129,129,70,,
2026-03-28T00:52:03+00:00,1190.0,7570.27,2.526,,129,125,71,,
2026-03-28T00:52:04+00:00,1191.0,7570.27,2.526,,130,133,68,,
2026-03-28T00:52:05+00:00,1192.0,7570.27,2.526,,130,118,69,,
2026-03-28T00:52:06+00:00,1193.0,7570.27,2.526,,131,115,69,,
2026-03-28T00:52:07+00:00,1194.0,7570.27,2.526,,131,111,68,,
2026-03-28T00:52:08+00:00,1195.0,7570.27,2.526,,131,118,69,,
2026-03-28T00:52:09+00:00,1196.0,7570.27,2.526,,131,119,69,,
2026-03-28T00:52:10+00:00,1197.0,7570.27,2.526,,130,118,69,,
2026-03-28T00:52:11+00:00,1198.0,7570.27,2.526,,130,116,69,,
2026-03-28T00:52:12+00:00,1199.0,7570.27,2.526,,130,125,68,,
2026-03-28T00:52:13+00:00,1200.0,7826.9,2.526,1093.6,129,139,78,31.07367600314319,120.98396214656532
2026-03-28T00:52:14+00:00,1201.0,7829.02,2.525,1250.4,129,159,62,31.073652785271406,120.9839578717947
2026-03-28T00:52:15+00:00,1202.0,7838.31,2.525,1420.2,129,171,76,31.07357290573418,120.98393465392292
2026-03-28T00:52:16+00:00,1203.0,7847.04,2.524,1491.0,129,177,69,31.073500653728843,120.98390305414796
2026-03-28T00:52:17+00:00,1204.0,7854.14,2.523,1412.6,129,198,71,31.073446925729513,120.98386106081307
2026-03-28T00:52:18+00:00,1205.0,7861.38,2.523,1379.0,129,280,70,31.073400070890784,120.98380766808987
2026-03-28T00:52:19+00:00,1206.0,7867.95,2.524,1315.6,130,316,66,31.073364866897464,120.98375201225281
2026-03-28T00:52:20+00:00,1207.0,7874.35,2.525,1302.6,130,316,66,31.073337960988283,120.98369208164513
2026-03-28T00:52:21+00:00,1208.0,7880.64,2.526,1295.2,130,328,66,31.07331340201199,120.98363156430423
2026-03-28T00:52:22+00:00,1209.0,7887.26,2.527,1280.2,130,332,62,31.073288256302476,120.98356878384948
2026-03-28T00:52:23+00:00,1210.0,7893.9,2.528,1284.0,130,328,63,31.073262691497803,120.98350667394698
2026-03-28T00:52:24+00:00,1211.0,7899.92,2.529,1272.8,130,341,63,31.073239808902144,120.98344825208187
2026-03-28T00:52:25+00:00,1212.0,7906.52,2.53,1254.0,131,343,62,31.07321223244071,120.98338790237904
2026-03-28T00:52:26+00:00,1213.0,7912.68,2.531,1246.6,131,330,61,31.073184236884117,120.98333090543747
2026-03-28T00:52:27+00:00,1214.0,7919.38,2.532,1233.6,131,304,62,31.073158169165254,120.98326921463013
2026-03-28T00:52:28+00:00,1215.0,7925.1,2.533,1213.0,130,289,58,31.073136292397976,120.98321431316435
2026-03-28T00:52:29+00:00,1216.0,7931.05,2.535,1205.6,130,270,63,31.073113661259413,120.98315740004182
2026-03-28T00:52:30+00:00,1217.0,7936.95,2.536,1192.4,131,246,59,31.073090191930532,120.98310090601444
2026-03-28T00:52:31+00:00,1218.0,7943.02,2.537,1190.6,131,234,58,31.073067896068096,120.9830429032445
2026-03-28T00:52:32+00:00,1219.0,7949.24,2.537,1179.4,131,207,58,31.0730417445302,120.98298699595034
2026-03-28T00:52:33+00:00,1220.0,7955.07,2.538,1162.6,130,197,59,31.07301685027778,120.98293335177004
2026-03-28T00:52:34+00:00,1221.0,7960.75,2.539,1140.2,130,196,57,31.07299145311117,120.98288146778941
2026-03-28T00:52:35+00:00,1222.0,7966.59,2.54,1114.0,130,186,54,31.072970582172275,120.98282547667623
2026-03-28T00:52:36+00:00,1223.0,7972.24,2.541,1102.8,130,172,54,31.072950130328536,120.98277107812464
2026-03-28T00:52:37+00:00,1224.0,7977.85,2.542,1091.6,131,180,54,31.072929007932544,120.98271802067757
2026-03-28T00:52:38+00:00,1225.0,7983.0,2.543,1063.6,131,158,55,31.0729088075459,120.98266856744885
2026-03-28T00:52:39+00:00,1226.0,7988.18,2.544,1037.6,130,135,50,31.0728863440454,120.98262028768659
2026-03-28T00:52:40+00:00,1227.0,7993.54,2.544,1013.4,129,130,54,31.072862623259425,120.9825714211911
2026-03-28T00:52:41+00:00,1228.0,7998.84,2.545,1005.8,129,124,50,31.07284032739699,120.98252205178142
2026-03-28T00:52:42+00:00,1229.0,8004.08,2.546,959.2,130,115,48,31.07282138429582,120.98247326910496
2026-03-28T00:52:43+00:00,1230.0,8008.63,2.546,948.0,129,105,48,31.07280428521335,120.98242892883718
2026-03-28T00:52:44+00:00,1231.0,8013.55,2.547,968.6,129,75,47,31.072782324627042,120.98238425329328
2026-03-28T00:52:45+00:00,1232.0,8018.61,2.547,1007.8,130,65,46,31.072759442031384,120.9823383204639
2026-03-28T00:52:46+00:00,1233.0,8023.67,2.548,1019.0,129,43,0,31.072739576920867,120.98229079507291
2026-03-28T00:52:47+00:00,1234.0,8028.75,2.548,1041.4,127,0,0,31.072720969095826,120.98224192857742
2026-03-28T00:52:48+00:00,1235.0,8034.05,2.548,1054.4,126,0,0,31.07270068489015,120.98219180479646
2026-03-28T00:52:49+00:00,1236.0,8039.37,2.547,1078.6,125,0,0,31.072683250531554,120.98213883116841
2026-03-28T00:52:50+00:00,1237.0,8045.24,2.547,1117.8,125,0,0,31.072668246924877,120.98208015784621
2026-03-28T00:52:51+00:00,1238.0,8051.14,2.547,1140.2,125,0,0,31.07265416532755,120.98202081397176
2026-03-28T00:52:52+00:00,1239.0,8057.06,2.547,1158.8,126,0,0,31.07264343649149,120.98196054808795
2026-03-28T00:52:53+00:00,1240.0,8063.11,2.546,1194.4,130,0,0,31.072634384036064,120.98189843818545
2026-03-28T00:52:54+00:00,1241.0,8068.96,2.546,1201.8,139,0,0,31.07262876816094,120.98183733411133
2026-03-28T00:52:55+00:00,1242.0,8074.86,2.546,1201.8,141,0,0,31.072628181427717,120.98177581094205
2026-03-28T00:52:56+00:00,1243.0,8080.8,2.545,1207.4,140,0,0,31.072625163942575,120.98171344958246
2026-03-28T00:52:57+00:00,1244.0,8086.9,2.545,1222.4,140,0,0,31.07261954806745,120.98164974711835
2026-03-28T00:52:58+00:00,1245.0,8093.05,2.544,1228.0,139,0,0,31.072615943849087,120.98158612847328
2026-03-28T00:52:59+00:00,1246.0,8099.04,2.544,1239.2,138,0,0,31.07261074706912,120.98152284510434
2026-03-28T00:53:00+00:00,1247.0,8105.17,2.543,1224.2,137,0,0,31.07260337099433,120.98145872354507
2026-03-28T00:53:01+00:00,1248.0,8111.51,2.543,1222.4,137,0,0,31.072594486176968,120.98139393143356
2026-03-28T00:53:02+00:00,1249.0,8117.55,2.542,1218.6,136,0,0,31.072585601359606,120.98133131861687
2026-03-28T00:53:03+00:00,1250.0,8124.03,2.541,1269.0,136,115,61,31.072575710713863,120.98126443102956
2026-03-28T00:53:04+00:00,1251.0,8130.57,2.541,1325.0,134,173,65,31.07256330549717,120.98119704052806
2026-03-28T00:53:05+00:00,1252.0,8137.41,2.54,1367.8,133,154,64,31.072549307718873,120.98112696781754
2026-03-28T00:53:06+00:00,1253.0,8144.4,2.539,1395.8,132,115,68,31.07253254391253,120.98105630837381
2026-03-28T00:53:07+00:00,1254.0,8151.45,2.539,1431.4,132,113,69,31.07251544483006,120.98098422400653
2026-03-28T00:53:08+00:00,1255.0,8158.89,2.538,1450.0,132,90,72,31.072495244443417,120.9809101279825
2026-03-28T00:53:09+00:00,1256.0,8166.3,2.538,1466.8,131,95,70,31.072470685467124,120.98083804361522
2026-03-28T00:53:10+00:00,1257.0,8173.63,2.537,1472.4,131,99,74,31.072440342977643,120.98076947964728
2026-03-28T00:53:11+00:00,1258.0,8180.77,2.536,1448.2,131,100,71,31.072410754859447,120.98070217296481
2026-03-28T00:53:12+00:00,1259.0,8188.13,2.535,1405.2,131,98,71,31.072379406541586,120.98063520155847
2026-03-28T00:53:13+00:00,1260.0,8194.96,2.535,1360.4,131,97,69,31.072348980233073,120.98057216964662
2026-03-28T00:53:14+00:00,1261.0,8201.82,2.534,1317.4,132,81,66,31.07231796719134,120.98051031120121
2026-03-28T00:53:15+00:00,1262.0,8208.39,2.535,1269.0,133,80,60,31.072283601388335,120.98045457154512
2026-03-28T00:53:16+00:00,1263.0,8214.77,2.535,1242.8,136,79,61,31.072248481214046,120.98040176555514
2026-03-28T00:53:17+00:00,1264.0,8220.94,2.536,1211.2,138,76,62,31.07221537269652,120.98034979775548
